time,genf_Scheduled Generation [MW] (D) - BZN|FR,ntc_Net Position (MW),total_Day-ahead Total Load Forecast [MW] - BZN|FR,total_Actual Total Load [MW] - BZN|FR,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],y_Day-ahead Price [EUR/MWh]
2020-02-15 16:00:00,65656.0,12086.5,51500.0,52007.0,335.0,2599.0,0.0,237.0,,5440.0,3085.0,46694.0,1533.0,196.0,8924.0,22.63
2020-02-15 17:00:00,66924.0,11731.3,52000.0,53063.0,338.0,2656.0,0.0,237.0,,5587.0,2622.0,47264.0,444.0,196.0,9338.0,23.13
2020-02-15 18:00:00,71401.0,10898.2,56250.0,58001.0,338.0,2767.0,0.0,237.0,,6143.0,2889.0,47720.0,159.0,196.0,10137.0,24.98
2020-02-15 19:00:00,71944.0,8887.4,60450.0,60044.0,338.0,2764.0,0.0,237.0,88.0,6253.0,3119.0,47908.0,0.0,196.0,10842.0,22.26
2020-02-15 20:00:00,68109.0,7812.7,58250.0,57728.0,338.0,2765.0,0.0,237.0,,5690.0,1879.0,47396.0,0.0,196.0,11187.0,15.32
2020-02-15 21:00:00,64840.0,7048.9,55700.0,55497.0,337.0,2772.0,0.0,237.0,,5375.0,1414.0,45599.0,0.0,197.0,11334.0,13.43
2020-02-15 22:00:00,65505.0,5567.1,54950.0,56271.0,337.0,2758.0,0.0,237.0,,5281.0,1812.0,44896.0,0.0,199.0,11347.0,14.13
2020-02-15 23:00:00,64786.0,3668.7,58250.0,57767.0,338.0,2777.0,0.0,237.0,,5245.0,1744.0,43491.0,0.0,200.0,11604.0,13.24
2020-02-16 00:00:00,61728.0,3606.5,56400.0,55169.0,339.0,2747.0,0.0,237.0,,4947.0,1376.0,41343.0,0.0,199.0,11753.0,11.82
2020-02-16 01:00:00,58812.0,3689.0,53150.0,52858.0,338.0,2749.0,0.0,238.0,,4813.0,1032.0,40344.0,0.0,200.0,11851.0,10.47
2020-02-16 02:00:00,56738.0,2863.4,52000.0,51169.0,339.0,2753.0,0.0,239.0,,4600.0,930.0,37974.0,0.0,199.0,11933.0,6.63
2020-02-16 03:00:00,55331.0,2706.2,48700.0,48821.0,339.0,2757.0,0.0,240.0,,4487.0,958.0,36495.0,0.0,200.0,11640.0,-0.21
2020-02-16 04:00:00,55397.0,4459.5,46750.0,47319.0,339.0,2733.0,0.0,240.0,,4507.0,1412.0,35773.0,0.0,200.0,11722.0,-5.09
2020-02-16 05:00:00,55460.0,4003.2,46200.0,47415.0,338.0,2722.0,0.0,241.0,,4586.0,898.0,35650.0,0.0,199.0,11744.0,-4.95
2020-02-16 06:00:00,55728.0,2882.6,47000.0,48458.0,339.0,2734.0,1.0,240.0,,4597.0,799.0,35813.0,0.0,199.0,11659.0,-1.31
2020-02-16 07:00:00,55719.0,3456.5,48050.0,48879.0,338.0,2737.0,2.0,239.0,,4655.0,924.0,36015.0,168.0,199.0,12099.0,1.37
2020-02-16 08:00:00,56334.0,2808.6,48950.0,50270.0,338.0,2723.0,3.0,238.0,,4853.0,1192.0,35960.0,392.0,199.0,12324.0,5.95
2020-02-16 09:00:00,60847.0,5650.3,51450.0,52729.0,339.0,2729.0,2.0,238.0,,4967.0,2858.0,36995.0,1213.0,199.0,12347.0,11.62
2020-02-16 10:00:00,63387.0,7143.5,53350.0,54380.0,339.0,2721.0,2.0,237.0,,5006.0,3206.0,38919.0,2166.0,198.0,12274.0,13.13
2020-02-16 11:00:00,64433.0,7388.6,54000.0,55441.0,339.0,2710.0,2.0,237.0,,5051.0,2588.0,39655.0,2950.0,197.0,12250.0,12.89
2020-02-16 12:00:00,64355.0,6854.0,55050.0,56889.0,339.0,2687.0,3.0,237.0,,5043.0,2364.0,40177.0,3305.0,197.0,12285.0,16.76
2020-02-16 13:00:00,62768.0,6555.5,54550.0,54528.0,342.0,2688.0,2.0,237.0,,4868.0,1888.0,39592.0,3440.0,194.0,12166.0,9.85
2020-02-16 14:00:00,59089.0,6264.7,50800.0,51520.0,338.0,2691.0,3.0,237.0,,4730.0,1515.0,38297.0,3012.0,192.0,12025.0,6.43
2020-02-16 15:00:00,57594.0,6180.6,48350.0,49537.0,347.0,2690.0,3.0,237.0,,4561.0,1350.0,38080.0,2247.0,190.0,11988.0,4.09
2020-02-16 16:00:00,58292.0,5925.9,47450.0,48495.0,346.0,2693.0,2.0,237.0,,4577.0,1374.0,38716.0,1215.0,193.0,11851.0,5.1
2020-02-16 17:00:00,59838.0,7092.9,48000.0,49703.0,346.0,2699.0,2.0,237.0,,4756.0,1585.0,41015.0,390.0,195.0,11960.0,10.4
2020-02-16 18:00:00,67248.0,7878.3,52300.0,54973.0,349.0,2708.0,2.0,237.0,,5199.0,2425.0,43825.0,141.0,193.0,11551.0,14.69
2020-02-16 19:00:00,68823.0,6573.2,57350.0,57829.0,351.0,2716.0,2.0,237.0,143.0,5561.0,2569.0,44375.0,0.0,194.0,11409.0,18.59
2020-02-16 20:00:00,67020.0,6296.9,55500.0,56195.0,353.0,2722.0,1.0,237.0,,5308.0,2007.0,44118.0,0.0,194.0,11428.0,13.91
2020-02-16 21:00:00,63307.0,4292.2,52950.0,54477.0,353.0,2735.0,1.0,237.0,,4984.0,1379.0,42767.0,0.0,196.0,11246.0,9.07
2020-02-16 22:00:00,63412.0,3763.8,51800.0,55063.0,352.0,2769.0,1.0,237.0,,4898.0,1145.0,42760.0,0.0,196.0,10673.0,10.93
2020-02-16 23:00:00,64055.0,3037.1,55150.0,56246.0,351.0,2732.0,1.0,237.0,,4855.0,1301.0,42938.0,0.0,197.0,9783.0,11.69
2020-02-17 00:00:00,61294.0,3764.4,54000.0,54064.0,351.0,2739.0,1.0,237.0,,4586.0,1194.0,42901.0,0.0,198.0,9045.0,12.2
2020-02-17 01:00:00,59190.0,4318.0,51900.0,52048.0,352.0,2750.0,1.0,237.0,,4434.0,1179.0,43405.0,0.0,196.0,8224.0,12.0
2020-02-17 02:00:00,57204.0,4361.2,51300.0,50764.0,352.0,2759.0,1.0,237.0,,4380.0,1440.0,44089.0,0.0,196.0,7274.0,10.8
2020-02-17 03:00:00,55916.0,4579.0,48900.0,48534.0,351.0,2767.0,2.0,237.0,,4381.0,1005.0,43918.0,0.0,195.0,6559.0,5.73
2020-02-17 04:00:00,55568.0,4597.2,48150.0,48169.0,351.0,2765.0,2.0,237.0,,4381.0,857.0,44983.0,0.0,195.0,6124.0,5.95
2020-02-17 05:00:00,57963.0,3508.3,50250.0,51188.0,350.0,2851.0,1.0,237.0,,4568.0,1124.0,46685.0,0.0,194.0,5838.0,8.1
2020-02-17 06:00:00,67455.0,7058.4,55650.0,56456.0,350.0,3226.0,1.0,240.0,,4958.0,1747.0,48197.0,0.0,194.0,5931.0,22.16
2020-02-17 07:00:00,73301.0,7574.1,62000.0,61392.0,352.0,4139.0,1.0,241.0,1222.0,5381.0,3635.0,48886.0,145.0,194.0,6392.0,30.06
2020-02-17 08:00:00,76271.0,8602.3,64750.0,63943.0,353.0,4812.0,1.0,241.0,2598.0,5743.0,3969.0,49021.0,299.0,195.0,6875.0,36.44
2020-02-17 09:00:00,77430.0,8644.4,65500.0,65462.0,351.0,5199.0,1.0,240.0,3058.0,6089.0,4304.0,49179.0,710.0,194.0,7339.0,33.57
2020-02-17 10:00:00,77096.0,8254.9,65800.0,65589.0,351.0,5237.0,1.0,241.0,2776.0,6070.0,4030.0,48881.0,1173.0,193.0,8099.0,29.8
2020-02-17 11:00:00,76735.0,7202.0,66300.0,65927.0,351.0,5130.0,,241.0,1672.0,5817.0,3396.0,49219.0,1614.0,195.0,9122.0,29.8
2020-02-17 12:00:00,76994.0,6878.4,66800.0,66537.0,347.0,5114.0,,241.0,810.0,5739.0,2965.0,49405.0,1921.0,191.0,10117.0,30.08
2020-02-17 13:00:00,76867.0,7917.6,66550.0,65411.0,334.0,5144.0,,240.0,491.0,5477.0,2721.0,49487.0,2055.0,183.0,10655.0,27.35
2020-02-17 14:00:00,76286.0,9357.0,64950.0,63858.0,336.0,5055.0,,241.0,366.0,5231.0,2428.0,49383.0,2085.0,182.0,10743.0,27.69
2020-02-17 15:00:00,75562.0,10237.0,62500.0,61905.0,324.0,4982.0,,241.0,305.0,5048.0,2097.0,49396.0,1701.0,183.0,10854.0,25.43
2020-02-17 16:00:00,75327.0,10605.7,61600.0,60792.0,321.0,4773.0,,241.0,360.0,5209.0,2146.0,48781.0,1077.0,183.0,10754.0,23.88
2020-02-17 17:00:00,75923.0,10604.1,61950.0,61303.0,321.0,4890.0,,241.0,514.0,5633.0,2421.0,48736.0,450.0,184.0,10549.0,27.42
2020-02-17 18:00:00,79653.0,10961.1,65900.0,66138.0,322.0,4912.0,,241.0,1546.0,6368.0,3490.0,49247.0,149.0,183.0,10350.0,36.79
2020-02-17 19:00:00,79592.0,8451.8,70350.0,68710.0,334.0,4982.0,,241.0,3418.0,6615.0,4537.0,49452.0,0.0,183.0,10209.0,36.95
2020-02-17 20:00:00,76367.0,8184.3,66700.0,65033.0,335.0,4835.0,,241.0,2426.0,6260.0,3448.0,49453.0,0.0,184.0,10004.0,32.27
2020-02-17 21:00:00,73065.0,8235.0,62700.0,61684.0,334.0,3903.0,0.0,240.0,471.0,5841.0,2966.0,49490.0,0.0,184.0,9847.0,25.21
2020-02-17 22:00:00,71965.0,6440.2,60650.0,61858.0,346.0,3709.0,0.0,240.0,,5526.0,2842.0,49531.0,0.0,184.0,9597.0,23.76
2020-02-17 23:00:00,69644.0,4080.4,63300.0,61858.0,350.0,3293.0,1.0,240.0,,5491.0,2889.0,49557.0,0.0,186.0,9525.0,23.12
2020-02-18 00:00:00,67813.0,4118.1,61650.0,60105.0,351.0,3045.0,3.0,240.0,,5106.0,2153.0,49475.0,0.0,185.0,9289.0,21.51
2020-02-18 01:00:00,66082.0,4312.1,58650.0,58020.0,351.0,2846.0,3.0,240.0,,4883.0,1796.0,48888.0,0.0,186.0,9009.0,18.57
2020-02-18 02:00:00,64001.0,4003.3,57700.0,57122.0,351.0,2841.0,3.0,240.0,,4998.0,1532.0,48602.0,0.0,185.0,8572.0,17.05
2020-02-18 03:00:00,62794.0,4047.6,54950.0,55093.0,350.0,2813.0,3.0,240.0,,4803.0,1350.0,48457.0,0.0,186.0,7876.0,11.1
2020-02-18 04:00:00,62871.0,4451.1,54000.0,54734.0,352.0,2872.0,3.0,240.0,,4875.0,1303.0,48800.0,0.0,189.0,7520.0,10.38
2020-02-18 05:00:00,65250.0,3866.9,55800.0,57493.0,351.0,3156.0,3.0,240.0,,4893.0,1530.0,49385.0,0.0,195.0,7229.0,17.5
2020-02-18 06:00:00,71561.0,4817.5,60600.0,63042.0,349.0,4477.0,3.0,240.0,,5467.0,2387.0,49906.0,0.0,196.0,6906.0,26.14
2020-02-18 07:00:00,76513.0,6114.9,67150.0,68355.0,351.0,5396.0,3.0,240.0,1458.0,6290.0,3400.0,50223.0,160.0,195.0,6956.0,35.93
2020-02-18 08:00:00,77148.0,5189.9,69800.0,70179.0,352.0,5438.0,4.0,240.0,2251.0,6344.0,3452.0,50295.0,609.0,196.0,6869.0,38.05
2020-02-18 09:00:00,78690.0,6148.8,70250.0,70210.0,351.0,5484.0,4.0,316.0,2696.0,6424.0,3583.0,50284.0,2185.0,196.0,6507.0,36.26
2020-02-18 10:00:00,78063.0,5089.6,69300.0,68733.0,352.0,5325.0,3.0,316.0,1607.0,6221.0,3140.0,50285.0,3728.0,195.0,6199.0,30.75
2020-02-18 11:00:00,77848.0,4611.0,68350.0,67727.0,352.0,4982.0,2.0,241.0,511.0,5729.0,2371.0,50266.0,4634.0,189.0,6853.0,27.65
2020-02-18 12:00:00,77149.0,4391.3,68350.0,67253.0,353.0,4751.0,3.0,240.0,164.0,5410.0,1933.0,50111.0,4473.0,177.0,7983.0,25.1
2020-02-18 13:00:00,75964.0,4914.3,67500.0,65610.0,353.0,4645.0,4.0,241.0,53.0,5279.0,2047.0,50087.0,4252.0,177.0,8633.0,22.35
2020-02-18 14:00:00,75335.0,6070.1,65550.0,63551.0,352.0,4636.0,3.0,241.0,,5214.0,1662.0,50057.0,3900.0,178.0,8546.0,22.75
2020-02-18 15:00:00,74769.0,7713.0,63500.0,61754.0,353.0,4634.0,3.0,237.0,,5270.0,1977.0,50039.0,3223.0,177.0,8529.0,24.89
2020-02-18 16:00:00,75610.0,9243.4,62200.0,60732.0,353.0,4929.0,4.0,237.0,194.0,5519.0,2371.0,50217.0,1978.0,178.0,7967.0,29.14
2020-02-18 17:00:00,76881.0,9948.7,62550.0,61594.0,349.0,5138.0,2.0,237.0,828.0,5845.0,2956.0,50433.0,713.0,179.0,7454.0,34.96
2020-02-18 18:00:00,78996.0,8930.1,67250.0,66880.0,348.0,5373.0,2.0,238.0,1720.0,6376.0,3436.0,51084.0,158.0,179.0,7513.0,38.88
2020-02-18 19:00:00,79252.0,6238.3,72400.0,69948.0,352.0,5313.0,2.0,240.0,2434.0,6750.0,4274.0,51303.0,0.0,178.0,7933.0,38.51
2020-02-18 20:00:00,77513.0,6282.2,69150.0,66274.0,353.0,5301.0,3.0,240.0,1603.0,6465.0,3357.0,50458.0,0.0,179.0,8910.0,32.4
2020-02-18 21:00:00,74632.0,6872.0,65250.0,62866.0,353.0,4354.0,3.0,240.0,,6014.0,2350.0,50339.0,0.0,179.0,9921.0,25.92
2020-02-18 22:00:00,74084.0,5699.4,63550.0,62985.0,353.0,4126.0,3.0,240.0,,5586.0,2066.0,50224.0,0.0,179.0,10433.0,25.61
2020-02-18 23:00:00,71080.0,2866.2,66250.0,64071.0,352.0,3641.0,3.0,240.0,,5329.0,1545.0,49597.0,0.0,179.0,10847.0,25.22
2020-02-19 00:00:00,69135.0,3438.9,63100.0,61243.0,352.0,3291.0,6.0,241.0,,5027.0,1526.0,48474.0,0.0,180.0,10815.0,23.0
2020-02-19 01:00:00,66920.0,3127.6,59950.0,59132.0,352.0,3296.0,6.0,240.0,,4841.0,1477.0,48100.0,0.0,180.0,10775.0,22.72
2020-02-19 02:00:00,65193.0,3455.0,59150.0,58071.0,352.0,3255.0,6.0,240.0,,4792.0,1201.0,48065.0,0.0,179.0,10352.0,20.18
2020-02-19 03:00:00,63995.0,4773.0,56750.0,55786.0,353.0,3181.0,5.0,240.0,,4861.0,996.0,48025.0,0.0,179.0,9704.0,19.48
2020-02-19 04:00:00,63467.0,4724.7,55700.0,55187.0,353.0,3258.0,6.0,240.0,,4834.0,1112.0,47907.0,0.0,179.0,9063.0,22.08
2020-02-19 05:00:00,66741.0,4350.5,57700.0,57821.0,352.0,3930.0,6.0,240.0,,5011.0,1552.0,48872.0,0.0,176.0,8520.0,25.52
2020-02-19 06:00:00,72367.0,5014.3,62200.0,63102.0,351.0,5466.0,6.0,240.0,,5466.0,2160.0,49824.0,0.0,178.0,7703.0,29.62
2020-02-19 07:00:00,77475.0,7065.0,68450.0,67444.0,349.0,6425.0,5.0,241.0,1829.0,6060.0,4300.0,49836.0,160.0,192.0,7099.0,36.53
2020-02-19 08:00:00,78690.0,6341.2,70750.0,69560.0,349.0,6711.0,6.0,240.0,2050.0,6244.0,4377.0,50169.0,579.0,185.0,6596.0,38.98
2020-02-19 09:00:00,78772.0,5743.7,71600.0,70262.0,350.0,6938.0,6.0,240.0,2284.0,6264.0,4149.0,50259.0,1890.0,179.0,5512.0,38.99
2020-02-19 10:00:00,79606.0,5299.7,71050.0,69975.0,351.0,7408.0,6.0,240.0,2140.0,6474.0,4562.0,50348.0,3139.0,179.0,5161.0,37.0
2020-02-19 11:00:00,78331.0,3939.0,70550.0,69725.0,344.0,7415.0,5.0,241.0,1338.0,6180.0,3219.0,50596.0,3628.0,179.0,5515.0,34.71
2020-02-19 12:00:00,78141.0,3697.5,70450.0,69512.0,339.0,7364.0,5.0,241.0,1150.0,5903.0,2991.0,50536.0,3855.0,179.0,5864.0,29.33
2020-02-19 13:00:00,76572.0,4297.9,69350.0,67748.0,339.0,7290.0,3.0,241.0,659.0,5467.0,1958.0,50470.0,3782.0,180.0,6058.0,26.73
2020-02-19 14:00:00,75115.0,4771.2,67550.0,65944.0,338.0,6967.0,1.0,241.0,548.0,5320.0,1557.0,50323.0,3334.0,180.0,5912.0,26.22
2020-02-19 15:00:00,74539.0,6440.5,64850.0,63886.0,338.0,7548.0,,241.0,562.0,5445.0,1685.0,50086.0,2665.0,180.0,5253.0,27.66
2020-02-19 16:00:00,75562.0,8685.7,63300.0,63192.0,338.0,7753.0,,241.0,1506.0,5822.0,3761.0,49847.0,1782.0,181.0,4325.0,32.75
2020-02-19 17:00:00,77786.0,11153.0,63400.0,63743.0,338.0,7940.0,,241.0,2246.0,6374.0,5223.0,49563.0,687.0,181.0,3718.0,36.93
2020-02-19 18:00:00,78015.0,7263.6,67150.0,68169.0,339.0,7923.0,,241.0,3112.0,6528.0,5036.0,48977.0,155.0,181.0,3541.0,44.65
2020-02-19 19:00:00,79361.0,6172.4,72650.0,70566.0,338.0,7953.0,,241.0,3299.0,6791.0,5478.0,49195.0,0.0,180.0,4028.0,43.38
2020-02-19 20:00:00,78151.0,7982.3,69150.0,66782.0,339.0,7787.0,,240.0,2459.0,6692.0,4753.0,49174.0,0.0,181.0,4818.0,36.94
2020-02-19 21:00:00,75274.0,8431.0,64800.0,63172.0,339.0,7298.0,,240.0,1748.0,6356.0,3739.0,49005.0,0.0,180.0,5345.0,33.91
2020-02-19 22:00:00,73823.0,5918.7,62700.0,63171.0,339.0,6789.0,,241.0,2185.0,6029.0,3951.0,46768.0,0.0,181.0,5444.0,32.1
2020-02-19 23:00:00,72140.0,4323.2,66000.0,63801.0,339.0,6498.0,,240.0,2220.0,6043.0,3881.0,46061.0,0.0,181.0,5541.0,27.91
2020-02-20 00:00:00,69672.0,5882.7,62500.0,60841.0,338.0,6044.0,9.0,240.0,1238.0,5614.0,2954.0,45940.0,0.0,181.0,5595.0,26.45
2020-02-20 01:00:00,68593.0,6511.2,59600.0,58684.0,339.0,5801.0,179.0,240.0,157.0,5172.0,2047.0,45282.0,0.0,181.0,5609.0,25.01
2020-02-20 02:00:00,67731.0,6541.2,58850.0,57596.0,338.0,5694.0,317.0,240.0,,5043.0,2005.0,45188.0,0.0,180.0,5653.0,24.56
2020-02-20 03:00:00,66744.0,7318.3,56100.0,55109.0,338.0,4999.0,343.0,240.0,,5024.0,1979.0,45181.0,0.0,181.0,5578.0,24.1
2020-02-20 04:00:00,67243.0,8027.4,55050.0,54426.0,339.0,5081.0,313.0,240.0,,5072.0,1758.0,44868.0,0.0,183.0,5779.0,24.17
2020-02-20 05:00:00,70293.0,8276.3,56750.0,57156.0,339.0,5762.0,320.0,240.0,92.0,5397.0,2282.0,45387.0,0.0,184.0,6107.0,24.83
2020-02-20 06:00:00,75369.0,8289.6,61600.0,62631.0,338.0,6919.0,342.0,240.0,910.0,6027.0,3323.0,45784.0,0.0,183.0,6315.0,33.31
2020-02-20 07:00:00,79920.0,8558.6,67500.0,67218.0,347.0,7490.0,353.0,240.0,3573.0,6324.0,5693.0,44938.0,164.0,184.0,6755.0,37.78
2020-02-20 08:00:00,81286.0,7688.7,69800.0,68864.0,350.0,7521.0,324.0,279.0,3382.0,6548.0,5546.0,44815.0,677.0,184.0,6966.0,40.15
2020-02-20 09:00:00,83061.0,9053.2,70650.0,68984.0,352.0,7276.0,341.0,319.0,1906.0,6728.0,4730.0,44896.0,2199.0,186.0,7291.0,36.97
2020-02-20 10:00:00,82915.0,10253.3,70050.0,68118.0,351.0,7320.0,327.0,321.0,1204.0,6668.0,3591.0,44738.0,3516.0,187.0,7585.0,34.41
2020-02-20 11:00:00,82901.0,10570.7,69000.0,67683.0,351.0,7267.0,338.0,320.0,988.0,6506.0,2820.0,44419.0,4388.0,187.0,8201.0,34.49
2020-02-20 12:00:00,82489.0,10148.2,68600.0,67476.0,351.0,7346.0,353.0,285.0,791.0,6240.0,2775.0,44330.0,4962.0,187.0,9173.0,32.58
2020-02-20 13:00:00,80939.0,10641.5,67650.0,65861.0,351.0,7290.0,356.0,281.0,419.0,5851.0,3129.0,44439.0,4985.0,187.0,9674.0,30.11
2020-02-20 14:00:00,79410.0,11094.2,65350.0,63881.0,350.0,7346.0,366.0,249.0,687.0,5660.0,2831.0,44721.0,4552.0,188.0,10111.0,28.3
2020-02-20 15:00:00,78526.0,12179.6,62750.0,61754.0,351.0,6966.0,332.0,241.0,98.0,5590.0,2295.0,45424.0,3765.0,188.0,10262.0,25.95
2020-02-20 16:00:00,78095.0,12476.9,61300.0,60427.0,351.0,6993.0,314.0,241.0,187.0,5519.0,2080.0,45510.0,2458.0,189.0,10347.0,26.96
2020-02-20 17:00:00,79367.0,12511.6,61250.0,61235.0,352.0,6828.0,,241.0,727.0,6058.0,3537.0,45561.0,896.0,188.0,10372.0,31.11
2020-02-20 18:00:00,80462.0,8457.0,65550.0,66129.0,352.0,7061.0,268.0,241.0,1137.0,6574.0,3690.0,45208.0,165.0,188.0,10026.0,34.98
2020-02-20 19:00:00,80216.0,5114.9,70850.0,69370.0,352.0,7433.0,350.0,241.0,1871.0,6669.0,4327.0,45341.0,0.0,188.0,9836.0,35.98
2020-02-20 20:00:00,76619.0,5002.9,67800.0,66268.0,352.0,7209.0,356.0,241.0,729.0,6371.0,3443.0,45500.0,0.0,187.0,9484.0,28.98
2020-02-20 21:00:00,72797.0,5187.6,64050.0,63334.0,352.0,6003.0,339.0,240.0,457.0,5867.0,2687.0,45949.0,0.0,188.0,8740.0,25.17
2020-02-20 22:00:00,72735.0,4370.0,62400.0,63709.0,352.0,5595.0,345.0,240.0,,5969.0,2862.0,46926.0,0.0,189.0,7870.0,26.65
2020-02-20 23:00:00,72076.0,3386.9,65300.0,64522.0,352.0,5649.0,281.0,240.0,4.0,5879.0,2877.0,47818.0,0.0,188.0,6997.0,29.36
2020-02-21 00:00:00,67037.0,1057.7,62450.0,61835.0,352.0,5188.0,173.0,241.0,,5552.0,1887.0,47632.0,0.0,188.0,6016.0,24.28
2020-02-21 01:00:00,65145.0,1527.5,59750.0,59659.0,352.0,4558.0,63.0,241.0,,5361.0,1560.0,47691.0,0.0,187.0,5515.0,25.76
2020-02-21 02:00:00,64095.0,1624.5,59200.0,58525.0,352.0,4337.0,,241.0,,5154.0,1577.0,47923.0,0.0,188.0,5129.0,25.57
2020-02-21 03:00:00,62343.0,1122.6,56650.0,56503.0,352.0,4459.0,4.0,241.0,,4999.0,1516.0,46909.0,0.0,188.0,4643.0,23.03
2020-02-21 04:00:00,61960.0,614.6,55600.0,56084.0,352.0,4752.0,5.0,241.0,,4980.0,1462.0,47221.0,0.0,188.0,4258.0,22.53
2020-02-21 05:00:00,64086.0,119.2,57600.0,58771.0,351.0,5298.0,6.0,241.0,,5125.0,1489.0,47844.0,0.0,187.0,3892.0,24.38
2020-02-21 06:00:00,70234.0,1808.5,62250.0,64513.0,351.0,6944.0,6.0,241.0,191.0,5851.0,2936.0,48687.0,0.0,187.0,3514.0,30.87
2020-02-21 07:00:00,75294.0,3494.5,68000.0,69654.0,350.0,7636.0,6.0,241.0,1949.0,6685.0,5001.0,48791.0,169.0,186.0,3579.0,38.08
2020-02-21 08:00:00,76721.0,3732.4,70350.0,71640.0,351.0,7781.0,6.0,241.0,2247.0,6916.0,5073.0,48972.0,714.0,187.0,3726.0,39.43
2020-02-21 09:00:00,77266.0,4345.8,71100.0,71768.0,351.0,7793.0,7.0,367.0,2396.0,6926.0,4690.0,49047.0,2190.0,187.0,3566.0,39.15
2020-02-21 10:00:00,77485.0,4578.1,70250.0,70014.0,351.0,7907.0,7.0,1109.0,1403.0,6915.0,4132.0,48983.0,3639.0,187.0,3098.0,36.96
2020-02-21 11:00:00,77270.0,4714.2,68750.0,68727.0,352.0,7716.0,7.0,1152.0,1041.0,6734.0,4010.0,48881.0,4604.0,187.0,3301.0,34.09
2020-02-21 12:00:00,76663.0,4241.5,67500.0,67673.0,352.0,7239.0,7.0,852.0,829.0,6192.0,3320.0,48729.0,4967.0,187.0,4214.0,30.65
2020-02-21 13:00:00,75597.0,5318.3,66250.0,65683.0,353.0,6946.0,8.0,512.0,367.0,5761.0,2690.0,48664.0,4917.0,186.0,5238.0,27.13
2020-02-21 14:00:00,74440.0,6635.4,63650.0,63438.0,353.0,6478.0,7.0,242.0,292.0,5561.0,2428.0,48721.0,4603.0,187.0,5755.0,24.81
2020-02-21 15:00:00,74153.0,8653.3,60950.0,60991.0,344.0,6508.0,8.0,242.0,324.0,5531.0,2438.0,48784.0,3749.0,186.0,5860.0,25.64
2020-02-21 16:00:00,74032.0,9943.7,59350.0,59730.0,351.0,6785.0,12.0,242.0,530.0,5741.0,3006.0,48841.0,2349.0,187.0,5549.0,28.68
2020-02-21 17:00:00,75508.0,11202.3,59300.0,60648.0,352.0,7007.0,13.0,242.0,1388.0,6347.0,4230.0,48875.0,884.0,182.0,5038.0,32.91
2020-02-21 18:00:00,77135.0,9256.3,63000.0,65362.0,352.0,7174.0,12.0,242.0,2657.0,6897.0,4730.0,48557.0,172.0,183.0,4778.0,36.76
2020-02-21 19:00:00,76868.0,6062.3,68900.0,68268.0,352.0,7277.0,12.0,242.0,3051.0,7005.0,5235.0,47948.0,0.0,185.0,5070.0,37.71
2020-02-21 20:00:00,73843.0,4931.3,66350.0,65561.0,352.0,7271.0,12.0,241.0,1696.0,6652.0,4802.0,47446.0,0.0,186.0,5569.0,32.62
2020-02-21 21:00:00,72160.0,5656.3,63100.0,62747.0,350.0,7051.0,12.0,241.0,572.0,6224.0,3616.0,47237.0,0.0,186.0,6186.0,26.89
2020-02-21 22:00:00,72388.0,5006.2,62000.0,63288.0,351.0,6903.0,12.0,241.0,823.0,6274.0,2991.0,46950.0,0.0,186.0,6761.0,33.51
2020-02-21 23:00:00,70674.0,3074.2,65300.0,64345.0,352.0,6592.0,12.0,241.0,696.0,6087.0,2930.0,46445.0,0.0,187.0,7064.0,32.67
2020-02-22 00:00:00,65514.0,1529.6,62650.0,61771.0,351.0,4872.0,12.0,241.0,78.0,5788.0,1789.0,45786.0,0.0,187.0,7091.0,29.74
2020-02-22 01:00:00,63267.0,1394.3,59700.0,59459.0,351.0,2909.0,11.0,241.0,,5441.0,1844.0,45693.0,0.0,188.0,7019.0,26.57
2020-02-22 02:00:00,60618.0,34.5,58650.0,58102.0,350.0,2877.0,11.0,241.0,,5058.0,1551.0,44867.0,0.0,188.0,7068.0,25.44
2020-02-22 03:00:00,56994.0,1079.7,55300.0,55625.0,351.0,2864.0,11.0,239.0,,4780.0,956.0,43392.0,0.0,188.0,7423.0,22.04
2020-02-22 04:00:00,55946.0,1341.1,53600.0,54536.0,352.0,2862.0,12.0,239.0,,4691.0,719.0,42880.0,0.0,188.0,7587.0,19.24
2020-02-22 05:00:00,56244.0,2656.1,54150.0,55360.0,351.0,2854.0,11.0,239.0,,4736.0,797.0,42911.0,0.0,189.0,7671.0,14.15
2020-02-22 06:00:00,59027.0,1545.3,55750.0,57506.0,351.0,2870.0,12.0,238.0,,4862.0,971.0,43877.0,0.0,188.0,7987.0,21.7
2020-02-22 07:00:00,61548.0,131.7,57950.0,59249.0,349.0,2909.0,12.0,239.0,,4910.0,1174.0,44776.0,178.0,188.0,7878.0,21.84
2020-02-22 08:00:00,63939.0,70.8,59400.0,60926.0,351.0,2911.0,12.0,241.0,248.0,5145.0,1920.0,44293.0,856.0,187.0,7821.0,24.84
